areaid,time_since_restoration,year,month,day,speciesid,cultivarid,individualid,origin,level,response,metric,notes
3109,68,2009,,,1895,,,native,species,33.125,cover,
3109,68,2009,,,5574,,,native,species,4.5,cover,
3109,68,2009,,,803,,,native,species,51.25,cover,
3109,68,2009,,,5712,,,native,species,1.5,cover,
3109,68,2009,,,5721,,,native,species,0,cover,
3109,68,2009,,,5758,,,native,species,27,cover,
3109,68,2009,,,3019,,,native,species,0,cover,
3109,68,2009,,,3061,,,native,species,0.125,cover,
3062,68,2009,,,1895,,,native,species,35,cover,
3062,68,2009,,,5574,,,native,species,5.5,cover,
3062,68,2009,,,803,,,native,species,37.25,cover,
3062,68,2009,,,5712,,,native,species,2.125,cover,
3062,68,2009,,,5721,,,native,species,0.25,cover,
3062,68,2009,,,5758,,,native,species,16.625,cover,
3062,68,2009,,,3019,,,native,species,0,cover,
3062,68,2009,,,3061,,,native,species,0,cover,
3110,68,2009,,,1895,,,native,species,70,cover,
3110,68,2009,,,5574,,,native,species,1.25,cover,
3110,68,2009,,,803,,,native,species,29,cover,
3110,68,2009,,,5712,,,native,species,0,cover,
3110,68,2009,,,5721,,,native,species,0,cover,
3110,68,2009,,,5758,,,native,species,4,cover,
3110,68,2009,,,3019,,,native,species,0.75,cover,
3110,68,2009,,,3061,,,native,species,7.125,cover,
3111,68,2009,,,1895,,,native,species,29.375,cover,
3111,68,2009,,,5574,,,native,species,2.25,cover,
3111,68,2009,,,803,,,native,species,29.375,cover,
3111,68,2009,,,5712,,,native,species,3.375,cover,
3111,68,2009,,,5721,,,native,species,0.25,cover,
3111,68,2009,,,5758,,,native,species,11.875,cover,
3111,68,2009,,,3019,,,native,species,1.25,cover,
3111,68,2009,,,3061,,,native,species,3.625,cover,
3063,68,2009,,,1895,,,native,species,43.75,cover,
3063,68,2009,,,5574,,,native,species,3.25,cover,
3063,68,2009,,,803,,,native,species,31,cover,
3063,68,2009,,,5712,,,native,species,2,cover,
3063,68,2009,,,5721,,,native,species,0.25,cover,
3063,68,2009,,,5758,,,native,species,8.75,cover,
3063,68,2009,,,3019,,,native,species,1.5,cover,
3063,68,2009,,,3061,,,native,species,1.375,cover,
3114,68,2009,,,1895,,,native,species,33.125,cover,
3114,68,2009,,,5574,,,native,species,1.25,cover,
3114,68,2009,,,803,,,native,species,22.375,cover,
3114,68,2009,,,5712,,,native,species,0.875,cover,
3114,68,2009,,,5721,,,native,species,0,cover,
3114,68,2009,,,5758,,,native,species,33.75,cover,
3114,68,2009,,,3019,,,native,species,2.75,cover,
3114,68,2009,,,3061,,,native,species,0.375,cover,
3115,68,2009,,,1895,,,native,species,31.75,cover,
3115,68,2009,,,5574,,,native,species,3.75,cover,
3115,68,2009,,,803,,,native,species,43.75,cover,
3115,68,2009,,,5712,,,native,species,2.5,cover,
3115,68,2009,,,5721,,,native,species,0,cover,
3115,68,2009,,,5758,,,native,species,16.625,cover,
3115,68,2009,,,3019,,,native,species,0.25,cover,
3115,68,2009,,,3061,,,native,species,3.875,cover,
3065,68,2009,,,1895,,,native,species,38.875,cover,
3065,68,2009,,,5574,,,native,species,5.5,cover,
3065,68,2009,,,803,,,native,species,29.625,cover,
3065,68,2009,,,5712,,,native,species,3.25,cover,
3065,68,2009,,,5721,,,native,species,0,cover,
3065,68,2009,,,5758,,,native,species,16.25,cover,
3065,68,2009,,,3019,,,native,species,2.375,cover,
3065,68,2009,,,3061,,,native,species,1.625,cover,
3066,120,2010,,,1895,,,native,species,0,cover,
3066,120,2010,,,5574,,,native,species,24.125,cover,
3066,120,2010,,,803,,,native,species,23.375,cover,
3066,120,2010,,,5712,,,native,species,16.25,cover,
3066,120,2010,,,5721,,,native,species,0,cover,
3066,120,2010,,,5758,,,native,species,28.375,cover,
3066,120,2010,,,3019,,,native,species,0.125,cover,
3066,120,2010,,,3061,,,native,species,0,cover,
3067,120,2010,,,1895,,,native,species,0.125,cover,
3067,120,2010,,,5574,,,native,species,16.875,cover,
3067,120,2010,,,803,,,native,species,47.25,cover,
3067,120,2010,,,5712,,,native,species,12.125,cover,
3067,120,2010,,,5721,,,native,species,1.875,cover,
3067,120,2010,,,5758,,,native,species,14.375,cover,
3067,120,2010,,,3019,,,native,species,0,cover,
3067,120,2010,,,3061,,,native,species,0.625,cover,
3041,120,2010,,,1895,,,native,species,0.625,cover,
3041,120,2010,,,5574,,,native,species,18.875,cover,
3041,120,2010,,,803,,,native,species,50.125,cover,
3041,120,2010,,,5712,,,native,species,15.625,cover,
3041,120,2010,,,5721,,,native,species,1.875,cover,
3041,120,2010,,,5758,,,native,species,19.125,cover,
3041,120,2010,,,3019,,,native,species,0.125,cover,
3041,120,2010,,,3061,,,native,species,0.625,cover,
3068,120,2010,,,1895,,,native,species,0,cover,
3068,120,2010,,,5574,,,native,species,7,cover,
3068,120,2010,,,803,,,native,species,91.25,cover,
3068,120,2010,,,5712,,,native,species,2.375,cover,
3068,120,2010,,,5721,,,native,species,0,cover,
3068,120,2010,,,5758,,,native,species,6.875,cover,
3068,120,2010,,,3019,,,native,species,0,cover,
3068,120,2010,,,3061,,,native,species,0,cover,
3069,120,2010,,,1895,,,native,species,0.125,cover,
3069,120,2010,,,5574,,,native,species,5.125,cover,
3069,120,2010,,,803,,,native,species,72.5,cover,
3069,120,2010,,,5712,,,native,species,3.75,cover,
3069,120,2010,,,5721,,,native,species,3.75,cover,
3069,120,2010,,,5758,,,native,species,17.5,cover,
3069,120,2010,,,3019,,,native,species,0,cover,
3069,120,2010,,,3061,,,native,species,0,cover,
3042,120,2010,,,1895,,,native,species,0.875,cover,
3042,120,2010,,,5574,,,native,species,5.5,cover,
3042,120,2010,,,803,,,native,species,81.25,cover,
3042,120,2010,,,5712,,,native,species,10.375,cover,
3042,120,2010,,,5721,,,native,species,3.875,cover,
3042,120,2010,,,5758,,,native,species,17.25,cover,
3042,120,2010,,,3019,,,native,species,0,cover,
3042,120,2010,,,3061,,,native,species,0,cover,
3072,120,2010,,,1895,,,native,species,0,cover,
3072,120,2010,,,5574,,,native,species,1.25,cover,
3072,120,2010,,,803,,,native,species,63.125,cover,
3072,120,2010,,,5712,,,native,species,0.375,cover,
3072,120,2010,,,5721,,,native,species,0.375,cover,
3072,120,2010,,,5758,,,native,species,21.75,cover,
3072,120,2010,,,3019,,,native,species,0,cover,
3072,120,2010,,,3061,,,native,species,0,cover,
3073,120,2010,,,1895,,,native,species,0,cover,
3073,120,2010,,,5574,,,native,species,2.5,cover,
3073,120,2010,,,803,,,native,species,57.625,cover,
3073,120,2010,,,5712,,,native,species,1.25,cover,
3073,120,2010,,,5721,,,native,species,1.5,cover,
3073,120,2010,,,5758,,,native,species,14.125,cover,
3073,120,2010,,,3019,,,native,species,0,cover,
3073,120,2010,,,3061,,,native,species,0,cover,
3044,120,2010,,,1895,,,native,species,0.25,cover,
3044,120,2010,,,5574,,,native,species,4.875,cover,
3044,120,2010,,,803,,,native,species,65,cover,
3044,120,2010,,,5712,,,native,species,1.875,cover,
3044,120,2010,,,5721,,,native,species,1.625,cover,
3044,120,2010,,,5758,,,native,species,16.375,cover,
3044,120,2010,,,3019,,,native,species,0,cover,
3044,120,2010,,,3061,,,native,species,0,cover,
3074,120,2010,,,1895,,,native,species,0,cover,
3074,120,2010,,,5574,,,native,species,2.75,cover,
3074,120,2010,,,803,,,native,species,87.25,cover,
3074,120,2010,,,5712,,,native,species,1.625,cover,
3074,120,2010,,,5721,,,native,species,0,cover,
3074,120,2010,,,5758,,,native,species,3.125,cover,
3074,120,2010,,,3019,,,native,species,0,cover,
3074,120,2010,,,3061,,,native,species,0.125,cover,
3075,120,2010,,,1895,,,native,species,0.125,cover,
3075,120,2010,,,5574,,,native,species,6,cover,
3075,120,2010,,,803,,,native,species,67.625,cover,
3075,120,2010,,,5712,,,native,species,2.75,cover,
3075,120,2010,,,5721,,,native,species,1,cover,
3075,120,2010,,,5758,,,native,species,13.125,cover,
3075,120,2010,,,3019,,,native,species,0,cover,
3075,120,2010,,,3061,,,native,species,0.125,cover,
3045,120,2010,,,1895,,,native,species,0.875,cover,
3045,120,2010,,,5574,,,native,species,5.875,cover,
3045,120,2010,,,803,,,native,species,68,cover,
3045,120,2010,,,5712,,,native,species,6,cover,
3045,120,2010,,,5721,,,native,species,0.375,cover,
3045,120,2010,,,5758,,,native,species,16.625,cover,
3045,120,2010,,,3019,,,native,species,0,cover,
3045,120,2010,,,3061,,,native,species,0.375,cover,
3078,120,2010,,,1895,,,native,species,0,cover,
3078,120,2010,,,5574,,,native,species,6.625,cover,
3078,120,2010,,,803,,,native,species,80,cover,
3078,120,2010,,,5712,,,native,species,0.5,cover,
3078,120,2010,,,5721,,,native,species,1.5,cover,
3078,120,2010,,,5758,,,native,species,6.5,cover,
3078,120,2010,,,3019,,,native,species,0,cover,
3078,120,2010,,,3061,,,native,species,0,cover,
3079,120,2010,,,1895,,,native,species,0.25,cover,
3079,120,2010,,,5574,,,native,species,5.625,cover,
3079,120,2010,,,803,,,native,species,36.25,cover,
3079,120,2010,,,5712,,,native,species,3.375,cover,
3079,120,2010,,,5721,,,native,species,2.5,cover,
3079,120,2010,,,5758,,,native,species,13.75,cover,
3079,120,2010,,,3019,,,native,species,0,cover,
3079,120,2010,,,3061,,,native,species,0,cover,
3047,120,2010,,,1895,,,native,species,1,cover,
3047,120,2010,,,5574,,,native,species,5.75,cover,
3047,120,2010,,,803,,,native,species,37.875,cover,
3047,120,2010,,,5712,,,native,species,4.5,cover,
3047,120,2010,,,5721,,,native,species,3.625,cover,
3047,120,2010,,,5758,,,native,species,14.75,cover,
3047,120,2010,,,3019,,,native,species,0,cover,
3047,120,2010,,,3061,,,native,species,0,cover,
3084,120,2010,,,1895,,,native,species,0,cover,
3084,120,2010,,,5574,,,native,species,15.25,cover,
3084,120,2010,,,803,,,native,species,52.5,cover,
3084,120,2010,,,5712,,,native,species,2.625,cover,
3084,120,2010,,,5721,,,native,species,0,cover,
3084,120,2010,,,5758,,,native,species,16.25,cover,
3084,120,2010,,,3019,,,native,species,0,cover,
3084,120,2010,,,3061,,,native,species,0,cover,
3085,120,2010,,,1895,,,native,species,3.625,cover,
3085,120,2010,,,5574,,,native,species,8.25,cover,
3085,120,2010,,,803,,,native,species,47.875,cover,
3085,120,2010,,,5712,,,native,species,10.5,cover,
3085,120,2010,,,5721,,,native,species,3.125,cover,
3085,120,2010,,,5758,,,native,species,12.25,cover,
3085,120,2010,,,3019,,,native,species,0,cover,
3085,120,2010,,,3061,,,native,species,0.75,cover,
3050,120,2010,,,1895,,,native,species,3.375,cover,
3050,120,2010,,,5574,,,native,species,12.125,cover,
3050,120,2010,,,803,,,native,species,40.375,cover,
3050,120,2010,,,5712,,,native,species,17.5,cover,
3050,120,2010,,,5721,,,native,species,2.125,cover,
3050,120,2010,,,5758,,,native,species,16.625,cover,
3050,120,2010,,,3019,,,native,species,0,cover,
3050,120,2010,,,3061,,,native,species,1.375,cover,
3088,120,2010,,,1895,,,native,species,0,cover,
3088,120,2010,,,5574,,,native,species,1.375,cover,
3088,120,2010,,,803,,,native,species,53.125,cover,
3088,120,2010,,,5712,,,native,species,0.375,cover,
3088,120,2010,,,5721,,,native,species,0,cover,
3088,120,2010,,,5758,,,native,species,17.125,cover,
3088,120,2010,,,3019,,,native,species,0,cover,
3088,120,2010,,,3061,,,native,species,0,cover,
3089,120,2010,,,1895,,,native,species,1.75,cover,
3089,120,2010,,,5574,,,native,species,2.375,cover,
3089,120,2010,,,803,,,native,species,43.375,cover,
3089,120,2010,,,5712,,,native,species,2.125,cover,
3089,120,2010,,,5721,,,native,species,0.25,cover,
3089,120,2010,,,5758,,,native,species,17.625,cover,
3089,120,2010,,,3019,,,native,species,0.625,cover,
3089,120,2010,,,3061,,,native,species,1.5,cover,
3052,120,2010,,,1895,,,native,species,1.625,cover,
3052,120,2010,,,5574,,,native,species,2,cover,
3052,120,2010,,,803,,,native,species,45.5,cover,
3052,120,2010,,,5712,,,native,species,1.375,cover,
3052,120,2010,,,5721,,,native,species,0.125,cover,
3052,120,2010,,,5758,,,native,species,19.75,cover,
3052,120,2010,,,3019,,,native,species,0.625,cover,
3052,120,2010,,,3061,,,native,species,1.875,cover,
3090,120,2010,,,1895,,,native,species,0,cover,
3090,120,2010,,,5574,,,native,species,0,cover,
3090,120,2010,,,803,,,native,species,19.75,cover,
3090,120,2010,,,5712,,,native,species,0.375,cover,
3090,120,2010,,,5721,,,native,species,0,cover,
3090,120,2010,,,5758,,,native,species,36.25,cover,
3090,120,2010,,,3019,,,native,species,0,cover,
3090,120,2010,,,3061,,,native,species,0.25,cover,
3091,120,2010,,,1895,,,native,species,2.75,cover,
3091,120,2010,,,5574,,,native,species,9.125,cover,
3091,120,2010,,,803,,,native,species,22.25,cover,
3091,120,2010,,,5712,,,native,species,3.375,cover,
3091,120,2010,,,5721,,,native,species,1.25,cover,
3091,120,2010,,,5758,,,native,species,18.125,cover,
3091,120,2010,,,3019,,,native,species,0.125,cover,
3091,120,2010,,,3061,,,native,species,1.25,cover,
3053,120,2010,,,1895,,,native,species,0.875,cover,
3053,120,2010,,,5574,,,native,species,1.75,cover,
3053,120,2010,,,803,,,native,species,27,cover,
3053,120,2010,,,5712,,,native,species,3.375,cover,
3053,120,2010,,,5721,,,native,species,1.25,cover,
3053,120,2010,,,5758,,,native,species,23.75,cover,
3053,120,2010,,,3019,,,native,species,0.375,cover,
3053,120,2010,,,3061,,,native,species,1.125,cover,
3092,120,2010,,,1895,,,native,species,0,cover,
3092,120,2010,,,5574,,,native,species,1.875,cover,
3092,120,2010,,,803,,,native,species,21.375,cover,
3092,120,2010,,,5712,,,native,species,0,cover,
3092,120,2010,,,5721,,,native,species,0,cover,
3092,120,2010,,,5758,,,native,species,12.875,cover,
3092,120,2010,,,3019,,,native,species,0,cover,
3092,120,2010,,,3061,,,native,species,0,cover,
3093,120,2010,,,1895,,,native,species,1.875,cover,
3093,120,2010,,,5574,,,native,species,8.625,cover,
3093,120,2010,,,803,,,native,species,24.25,cover,
3093,120,2010,,,5712,,,native,species,4.375,cover,
3093,120,2010,,,5721,,,native,species,0.125,cover,
3093,120,2010,,,5758,,,native,species,26.375,cover,
3093,120,2010,,,3019,,,native,species,0.375,cover,
3093,120,2010,,,3061,,,native,species,0.625,cover,
3054,120,2010,,,1895,,,native,species,1,cover,
3054,120,2010,,,5574,,,native,species,10.125,cover,
3054,120,2010,,,803,,,native,species,29.625,cover,
3054,120,2010,,,5712,,,native,species,2.875,cover,
3054,120,2010,,,5721,,,native,species,0.375,cover,
3054,120,2010,,,5758,,,native,species,26.375,cover,
3054,120,2010,,,3019,,,native,species,0.375,cover,
3054,120,2010,,,3061,,,native,species,0.625,cover,
3094,120,2010,,,1895,,,native,species,0,cover,
3094,120,2010,,,5574,,,native,species,5.25,cover,
3094,120,2010,,,803,,,native,species,51.875,cover,
3094,120,2010,,,5712,,,native,species,0,cover,
3094,120,2010,,,5721,,,native,species,0,cover,
3094,120,2010,,,5758,,,native,species,18.5,cover,
3094,120,2010,,,3019,,,native,species,0,cover,
3094,120,2010,,,3061,,,native,species,0,cover,
3095,120,2010,,,1895,,,native,species,2.375,cover,
3095,120,2010,,,5574,,,native,species,7.75,cover,
3095,120,2010,,,803,,,native,species,33.375,cover,
3095,120,2010,,,5712,,,native,species,13.5,cover,
3095,120,2010,,,5721,,,native,species,0.875,cover,
3095,120,2010,,,5758,,,native,species,14.125,cover,
3095,120,2010,,,3019,,,native,species,0,cover,
3095,120,2010,,,3061,,,native,species,0,cover,
3055,120,2010,,,1895,,,native,species,2.25,cover,
3055,120,2010,,,5574,,,native,species,7.25,cover,
3055,120,2010,,,803,,,native,species,42.875,cover,
3055,120,2010,,,5712,,,native,species,4.125,cover,
3055,120,2010,,,5721,,,native,species,1.25,cover,
3055,120,2010,,,5758,,,native,species,21.25,cover,
3055,120,2010,,,3019,,,native,species,0,cover,
3055,120,2010,,,3061,,,native,species,0.75,cover,
3098,120,2010,,,1895,,,native,species,0,cover,
3098,120,2010,,,5574,,,native,species,3.125,cover,
3098,120,2010,,,803,,,native,species,5.875,cover,
3098,120,2010,,,5712,,,native,species,0.5,cover,
3098,120,2010,,,5721,,,native,species,0,cover,
3098,120,2010,,,5758,,,native,species,5.625,cover,
3098,120,2010,,,3019,,,native,species,0,cover,
3098,120,2010,,,3061,,,native,species,0,cover,
3099,120,2010,,,1895,,,native,species,2.375,cover,
3099,120,2010,,,5574,,,native,species,3.5,cover,
3099,120,2010,,,803,,,native,species,19.375,cover,
3099,120,2010,,,5712,,,native,species,0.5,cover,
3099,120,2010,,,5721,,,native,species,5,cover,
3099,120,2010,,,5758,,,native,species,12.75,cover,
3099,120,2010,,,3019,,,native,species,0,cover,
3099,120,2010,,,3061,,,native,species,0,cover,
3057,120,2010,,,1895,,,native,species,1,cover,
3057,120,2010,,,5574,,,native,species,6.25,cover,
3057,120,2010,,,803,,,native,species,21.5,cover,
3057,120,2010,,,5712,,,native,species,0.75,cover,
3057,120,2010,,,5721,,,native,species,2,cover,
3057,120,2010,,,5758,,,native,species,13.125,cover,
3057,120,2010,,,3019,,,native,species,0,cover,
3057,120,2010,,,3061,,,native,species,0,cover,
3106,120,2010,,,1895,,,native,species,0,cover,
3106,120,2010,,,5574,,,native,species,19.75,cover,
3106,120,2010,,,803,,,native,species,50.625,cover,
3106,120,2010,,,5712,,,native,species,8.375,cover,
3106,120,2010,,,5721,,,native,species,5.625,cover,
3106,120,2010,,,5758,,,native,species,8.75,cover,
3106,120,2010,,,3019,,,native,species,0,cover,
3106,120,2010,,,3061,,,native,species,0,cover,
3107,120,2010,,,1895,,,native,species,21.75,cover,
3107,120,2010,,,5574,,,native,species,7.875,cover,
3107,120,2010,,,803,,,native,species,21.75,cover,
3107,120,2010,,,5712,,,native,species,8.25,cover,
3107,120,2010,,,5721,,,native,species,0,cover,
3107,120,2010,,,5758,,,native,species,12.875,cover,
3107,120,2010,,,3019,,,native,species,0,cover,
3107,120,2010,,,3061,,,native,species,0.25,cover,
3061,120,2010,,,1895,,,native,species,6.5,cover,
3061,120,2010,,,5574,,,native,species,10.5,cover,
3061,120,2010,,,803,,,native,species,25.375,cover,
3061,120,2010,,,5712,,,native,species,14.25,cover,
3061,120,2010,,,5721,,,native,species,0.875,cover,
3061,120,2010,,,5758,,,native,species,12.5,cover,
3061,120,2010,,,3019,,,native,species,0,cover,
3061,120,2010,,,3061,,,native,species,0.5,cover,
3112,120,2010,,,1895,,,native,species,1.25,cover,
3112,120,2010,,,5574,,,native,species,6.625,cover,
3112,120,2010,,,803,,,native,species,11.625,cover,
3112,120,2010,,,5712,,,native,species,9.625,cover,
3112,120,2010,,,5721,,,native,species,0,cover,
3112,120,2010,,,5758,,,native,species,11.125,cover,
3112,120,2010,,,3019,,,native,species,0.125,cover,
3112,120,2010,,,3061,,,native,species,1,cover,
3113,120,2010,,,1895,,,native,species,5.125,cover,
3113,120,2010,,,5574,,,native,species,4.625,cover,
3113,120,2010,,,803,,,native,species,42.625,cover,
3113,120,2010,,,5712,,,native,species,11,cover,
3113,120,2010,,,5721,,,native,species,0.25,cover,
3113,120,2010,,,5758,,,native,species,10.625,cover,
3113,120,2010,,,3019,,,native,species,0,cover,
3113,120,2010,,,3061,,,native,species,0,cover,
3064,120,2010,,,1895,,,native,species,3.25,cover,
3064,120,2010,,,5574,,,native,species,5,cover,
3064,120,2010,,,803,,,native,species,41.125,cover,
3064,120,2010,,,5712,,,native,species,12.875,cover,
3064,120,2010,,,5721,,,native,species,0.5,cover,
3064,120,2010,,,5758,,,native,species,13.625,cover,
3064,120,2010,,,3019,,,native,species,0.25,cover,
3064,120,2010,,,3061,,,native,species,0.375,cover,
3070,120,2010,,,1895,,,native,species,0,cover,
3070,120,2010,,,5574,,,native,species,2.375,cover,
3070,120,2010,,,803,,,native,species,70.625,cover,
3070,120,2010,,,5712,,,native,species,3.5,cover,
3070,120,2010,,,5721,,,native,species,0,cover,
3070,120,2010,,,5758,,,native,species,48.75,cover,
3070,120,2010,,,3019,,,native,species,0,cover,
3070,120,2010,,,3061,,,native,species,0,cover,
3071,120,2010,,,1895,,,native,species,0,cover,
3071,120,2010,,,5574,,,native,species,7.25,cover,
3071,120,2010,,,803,,,native,species,81,cover,
3071,120,2010,,,5712,,,native,species,3.25,cover,
3071,120,2010,,,5721,,,native,species,0,cover,
3071,120,2010,,,5758,,,native,species,21.75,cover,
3071,120,2010,,,3019,,,native,species,0,cover,
3071,120,2010,,,3061,,,native,species,0,cover,
3043,120,2010,,,1895,,,native,species,0,cover,
3043,120,2010,,,5574,,,native,species,9.5,cover,
3043,120,2010,,,803,,,native,species,77.5,cover,
3043,120,2010,,,5712,,,native,species,5.625,cover,
3043,120,2010,,,5721,,,native,species,0,cover,
3043,120,2010,,,5758,,,native,species,24.375,cover,
3043,120,2010,,,3019,,,native,species,0,cover,
3043,120,2010,,,3061,,,native,species,0,cover,
3076,120,2010,,,1895,,,native,species,0,cover,
3076,120,2010,,,5574,,,native,species,0,cover,
3076,120,2010,,,803,,,native,species,85,cover,
3076,120,2010,,,5712,,,native,species,3,cover,
3076,120,2010,,,5721,,,native,species,0.625,cover,
3076,120,2010,,,5758,,,native,species,41.875,cover,
3076,120,2010,,,3019,,,native,species,0,cover,
3076,120,2010,,,3061,,,native,species,0,cover,
3077,120,2010,,,1895,,,native,species,0,cover,
3077,120,2010,,,5574,,,native,species,1.875,cover,
3077,120,2010,,,803,,,native,species,80,cover,
3077,120,2010,,,5712,,,native,species,7.875,cover,
3077,120,2010,,,5721,,,native,species,0.5,cover,
3077,120,2010,,,5758,,,native,species,40,cover,
3077,120,2010,,,3019,,,native,species,0,cover,
3077,120,2010,,,3061,,,native,species,0,cover,
3046,120,2010,,,1895,,,native,species,0,cover,
3046,120,2010,,,5574,,,native,species,5.5,cover,
3046,120,2010,,,803,,,native,species,69.125,cover,
3046,120,2010,,,5712,,,native,species,4.5,cover,
3046,120,2010,,,5721,,,native,species,0.25,cover,
3046,120,2010,,,5758,,,native,species,48.125,cover,
3046,120,2010,,,3019,,,native,species,0,cover,
3046,120,2010,,,3061,,,native,species,0,cover,
3080,120,2010,,,1895,,,native,species,0,cover,
3080,120,2010,,,5574,,,native,species,0.75,cover,
3080,120,2010,,,803,,,native,species,26.875,cover,
3080,120,2010,,,5712,,,native,species,0.375,cover,
3080,120,2010,,,5721,,,native,species,0,cover,
3080,120,2010,,,5758,,,native,species,83.75,cover,
3080,120,2010,,,3019,,,native,species,1.25,cover,
3080,120,2010,,,3061,,,native,species,0.125,cover,
3081,120,2010,,,1895,,,native,species,0,cover,
3081,120,2010,,,5574,,,native,species,14.25,cover,
3081,120,2010,,,803,,,native,species,72.5,cover,
3081,120,2010,,,5712,,,native,species,0.75,cover,
3081,120,2010,,,5721,,,native,species,0,cover,
3081,120,2010,,,5758,,,native,species,48.75,cover,
3081,120,2010,,,3019,,,native,species,0,cover,
3081,120,2010,,,3061,,,native,species,0,cover,
3048,120,2010,,,1895,,,native,species,0,cover,
3048,120,2010,,,5574,,,native,species,4.75,cover,
3048,120,2010,,,803,,,native,species,58.75,cover,
3048,120,2010,,,5712,,,native,species,2.5,cover,
3048,120,2010,,,5721,,,native,species,0,cover,
3048,120,2010,,,5758,,,native,species,61.25,cover,
3048,120,2010,,,3019,,,native,species,0.625,cover,
3048,120,2010,,,3061,,,native,species,0,cover,
3082,120,2010,,,1895,,,native,species,0,cover,
3082,120,2010,,,5574,,,native,species,5.25,cover,
3082,120,2010,,,803,,,native,species,28.75,cover,
3082,120,2010,,,5712,,,native,species,1.375,cover,
3082,120,2010,,,5721,,,native,species,0.125,cover,
3082,120,2010,,,5758,,,native,species,61.25,cover,
3082,120,2010,,,3019,,,native,species,0,cover,
3082,120,2010,,,3061,,,native,species,0,cover,
3083,120,2010,,,1895,,,native,species,0,cover,
3083,120,2010,,,5574,,,native,species,5.75,cover,
3083,120,2010,,,803,,,native,species,71.875,cover,
3083,120,2010,,,5712,,,native,species,5.875,cover,
3083,120,2010,,,5721,,,native,species,0,cover,
3083,120,2010,,,5758,,,native,species,53.125,cover,
3083,120,2010,,,3019,,,native,species,0,cover,
3083,120,2010,,,3061,,,native,species,0,cover,
3049,120,2010,,,1895,,,native,species,0,cover,
3049,120,2010,,,5574,,,native,species,9,cover,
3049,120,2010,,,803,,,native,species,56.25,cover,
3049,120,2010,,,5712,,,native,species,2.25,cover,
3049,120,2010,,,5721,,,native,species,0.125,cover,
3049,120,2010,,,5758,,,native,species,59.375,cover,
3049,120,2010,,,3019,,,native,species,0,cover,
3049,120,2010,,,3061,,,native,species,0.125,cover,
3086,120,2010,,,1895,,,native,species,0,cover,
3086,120,2010,,,5574,,,native,species,2.625,cover,
3086,120,2010,,,803,,,native,species,61.25,cover,
3086,120,2010,,,5712,,,native,species,0,cover,
3086,120,2010,,,5721,,,native,species,0,cover,
3086,120,2010,,,5758,,,native,species,31.625,cover,
3086,120,2010,,,3019,,,native,species,0,cover,
3086,120,2010,,,3061,,,native,species,0,cover,
3087,120,2010,,,1895,,,native,species,0,cover,
3087,120,2010,,,5574,,,native,species,11.25,cover,
3087,120,2010,,,803,,,native,species,76,cover,
3087,120,2010,,,5712,,,native,species,0.375,cover,
3087,120,2010,,,5721,,,native,species,0,cover,
3087,120,2010,,,5758,,,native,species,25.875,cover,
3087,120,2010,,,3019,,,native,species,0,cover,
3087,120,2010,,,3061,,,native,species,0,cover,
3051,120,2010,,,1895,,,native,species,0,cover,
3051,120,2010,,,5574,,,native,species,6.75,cover,
3051,120,2010,,,803,,,native,species,75.625,cover,
3051,120,2010,,,5712,,,native,species,1.625,cover,
3051,120,2010,,,5721,,,native,species,0,cover,
3051,120,2010,,,5758,,,native,species,19.375,cover,
3051,120,2010,,,3019,,,native,species,0,cover,
3051,120,2010,,,3061,,,native,species,0,cover,
3096,120,2010,,,1895,,,native,species,0.125,cover,
3096,120,2010,,,5574,,,native,species,0,cover,
3096,120,2010,,,803,,,native,species,22.5,cover,
3096,120,2010,,,5712,,,native,species,0.25,cover,
3096,120,2010,,,5721,,,native,species,0,cover,
3096,120,2010,,,5758,,,native,species,23.125,cover,
3096,120,2010,,,3019,,,native,species,0,cover,
3096,120,2010,,,3061,,,native,species,0.875,cover,
3097,120,2010,,,1895,,,native,species,2.125,cover,
3097,120,2010,,,5574,,,native,species,5.5,cover,
3097,120,2010,,,803,,,native,species,60.625,cover,
3097,120,2010,,,5712,,,native,species,0.25,cover,
3097,120,2010,,,5721,,,native,species,0,cover,
3097,120,2010,,,5758,,,native,species,27.875,cover,
3097,120,2010,,,3019,,,native,species,0,cover,
3097,120,2010,,,3061,,,native,species,0,cover,
3056,120,2010,,,1895,,,native,species,1.75,cover,
3056,120,2010,,,5574,,,native,species,6,cover,
3056,120,2010,,,803,,,native,species,60,cover,
3056,120,2010,,,5712,,,native,species,5.25,cover,
3056,120,2010,,,5721,,,native,species,0.625,cover,
3056,120,2010,,,5758,,,native,species,43.75,cover,
3056,120,2010,,,3019,,,native,species,0.125,cover,
3056,120,2010,,,3061,,,native,species,0.625,cover,
3100,120,2010,,,1895,,,native,species,0,cover,
3100,120,2010,,,5574,,,native,species,10.5,cover,
3100,120,2010,,,803,,,native,species,66.25,cover,
3100,120,2010,,,5712,,,native,species,1,cover,
3100,120,2010,,,5721,,,native,species,0,cover,
3100,120,2010,,,5758,,,native,species,16.25,cover,
3100,120,2010,,,3019,,,native,species,0,cover,
3100,120,2010,,,3061,,,native,species,0,cover,
3101,120,2010,,,1895,,,native,species,0,cover,
3101,120,2010,,,5574,,,native,species,1.25,cover,
3101,120,2010,,,803,,,native,species,40.25,cover,
3101,120,2010,,,5712,,,native,species,4.375,cover,
