project_code,sheet,DB,projectid,studytype,contributor,email,continent,country,state,vegmetric,spatialmetric,surveyunit,tsrfirst,tsrlast,timepoints,community,refdata,availability,notes,siteid,sitename,latitude,longitude,refecosystem,USDA.class,USDA.subclass,USDA.subsubclass,landcover,growingseasonstart,growingseasonend,sand,silt,clay,soildescription,soildepth,elevation,aspect,slope,precipc,tempc,aridity,temp,drange,iso,tseason,mtwarm,mtcold,trange,twetq,tdryq,twarmq,tcoldq,precip,pwet,pdry,pseason,pwetq,pdryq,pwarmq,pcoldq,disturbance,minetype,ogtype,invasivespe,invasiveform,treatmentid,restorationtype,tsr_start_year,trt_year,trt_tsr,disturbanceendyear,treatmentmonth,treatmentday,othertreatments,treatment_category,treatment_type,treatment_amount,treatment_units,tsr,year,month,day,speciesid,cultivarid,trt,mix_trt,treated_richness,rate,unit,viability,seedpretreatment,seed_origin,source,seeddist,id,block,replicate,speciesorigin,response,responselevel,responsemetric,measurementscale,measurementmetric,X3,papernumber,author,pubyear,pubtitle,pubjournal,pubDOI,pubURL,pubcorrespondingauthoremail,datadateofdownload,citationofdatasource,creativecommonsliscence,conditionsforuseandrepublishing
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_176,,,2009,,,,,,,drill,,,,,,,art_tri3,,seeding,known,13,173.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_176,,,2009,,,,,,,broadcast,,,,,,,atr_can,,seeding,known,13,16.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_176,,,2009,,,,,,,drill,,,,,,,atr_can,,seeding,known,13,16.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_176,,,2009,,,,,,,broadcast,,,,,,,atr_con,,seeding,known,13,12.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_176,,,2009,,,,,,,drill,,,,,,,atr_con,,seeding,known,13,12.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_176,,,2009,,,,,,,broadcast,,,,,,,cle_ser,,seeding,known,13,11.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_176,,,2009,,,,,,,drill,,,,,,,cle_ser,,seeding,known,13,11.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_176,,,2009,,,,,,,broadcast,,,,,,,dal_pur,,seeding,known,13,7.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_176,,,2009,,,,,,,drill,,,,,,,dal_pur,,seeding,known,13,7.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_176,,,2009,,,,,,,broadcast,,,,,,,ely_lan,,seeding,known,13,43.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_176,,,2009,,,,,,,drill,,,,,,,ely_lan,,seeding,known,13,43.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_176,,,2009,,,,,,,broadcast,,,,,,,ely_spi,,seeding,known,13,72.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_176,,,2009,,,,,,,drill,,,,,,,ely_spi,,seeding,known,13,72.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_176,,,2009,,,,,,,broadcast,,,,,,,ely_tra,,seeding,known,13,40.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_176,,,2009,,,,,,,drill,,,,,,,ely_tra,,seeding,known,13,40.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_176,,,2009,,,,,,,broadcast,,,,,,,gai_ari,,seeding,known,13,4.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_176,,,2009,,,,,,,drill,,,,,,,gai_ari,,seeding,known,13,4.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_176,,,2009,,,,,,,broadcast,,,,,,,med_sat,,seeding,known,13,73.0000000000000,seeds/m2,pls,,exotic,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_176,,,2009,,,,,,,drill,,,,,,,med_sat,,seeding,known,13,73.0000000000000,seeds/m2,pls,,exotic,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_176,,,2009,,,,,,,broadcast,,,,,,,nas_vir,,seeding,known,13,24.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_176,,,2009,,,,,,,drill,,,,,,,nas_vir,,seeding,known,13,24.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_176,,,2009,,,,,,,broadcast,,,,,,,pse_rup,,seeding,known,13,139.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_176,,,2009,,,,,,,drill,,,,,,,pse_rup,,seeding,known,13,139.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_177,,,2011,,,,,,,broadcast,,,,,,,ach_mil,,seeding,known,14,229.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_177,,,2011,,,,,,,drill,,,,,,,ach_mil,,seeding,known,14,229.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_177,,,2011,,,,,,,broadcast,,,,,,,art_tri3,,seeding,known,14,260.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_177,,,2011,,,,,,,drill,,,,,,,art_tri3,,seeding,known,14,260.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_177,,,2011,,,,,,,broadcast,,,,,,,atr_can,,seeding,known,14,24.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_177,,,2011,,,,,,,drill,,,,,,,atr_can,,seeding,known,14,24.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_177,,,2011,,,,,,,broadcast,,,,,,,ely_smi,,seeding,known,14,107.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_177,,,2011,,,,,,,drill,,,,,,,ely_smi,,seeding,known,14,107.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_177,,,2011,,,,,,,broadcast,,,,,,,ely_tra,,seeding,known,14,33.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_177,,,2011,,,,,,,drill,,,,,,,ely_tra,,seeding,known,14,33.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_177,,,2011,,,,,,,broadcast,,,,,,,kra_cer1,,seeding,known,14,12.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_177,,,2011,,,,,,,drill,,,,,,,kra_cer1,,seeding,known,14,12.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_177,,,2011,,,,,,,broadcast,,,,,,,ley_cin,,seeding,known,14,42.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_177,,,2011,,,,,,,drill,,,,,,,ley_cin,,seeding,known,14,42.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_177,,,2011,,,,,,,broadcast,,,,,,,lin_per,,seeding,known,14,32.0000000000000,seeds/m2,pls,,exotic,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_177,,,2011,,,,,,,drill,,,,,,,lin_per,,seeding,known,14,32.0000000000000,seeds/m2,pls,,exotic,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_177,,,2011,,,,,,,broadcast,,,,,,,med_sat,,seeding,known,14,73.0000000000000,seeds/m2,pls,,exotic,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_177,,,2011,,,,,,,drill,,,,,,,med_sat,,seeding,known,14,73.0000000000000,seeds/m2,pls,,exotic,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_177,,,2011,,,,,,,broadcast,,,,,,,nas_vir,,seeding,known,14,79.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_177,,,2011,,,,,,,drill,,,,,,,nas_vir,,seeding,known,14,79.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_177,,,2011,,,,,,,broadcast,,,,,,,pse_rup,,seeding,known,14,232.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_177,,,2011,,,,,,,drill,,,,,,,pse_rup,,seeding,known,14,232.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_177,,,2011,,,,,,,broadcast,,,,,,,rat_col,,seeding,known,14,102.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_177,,,2011,,,,,,,drill,,,,,,,rat_col,,seeding,known,14,102.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_177,,,2011,,,,,,,broadcast,,,,,,,sar_ver,,seeding,known,14,44.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_177,,,2011,,,,,,,drill,,,,,,,sar_ver,,seeding,known,14,44.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_177,,,2011,,,,,,,broadcast,,,,,,,spo_air,,seeding,known,14,345.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_177,,,2011,,,,,,,drill,,,,,,,spo_air,,seeding,known,14,345.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_178,,,2011,,,,,,,broadcast,,,,,,,ach_mil,,seeding,known,13,229.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_178,,,2011,,,,,,,drill,,,,,,,ach_mil,,seeding,known,13,229.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_178,,,2011,,,,,,,broadcast,,,,,,,art_tri3,,seeding,known,13,260.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_178,,,2011,,,,,,,drill,,,,,,,art_tri3,,seeding,known,13,260.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_178,,,2011,,,,,,,broadcast,,,,,,,atr_can,,seeding,known,13,24.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_178,,,2011,,,,,,,drill,,,,,,,atr_can,,seeding,known,13,24.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_178,,,2011,,,,,,,broadcast,,,,,,,atr_con,,seeding,known,13,18.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_178,,,2011,,,,,,,drill,,,,,,,atr_con,,seeding,known,13,18.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_178,,,2011,,,,,,,broadcast,,,,,,,cle_ser,,seeding,known,13,18.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_178,,,2011,,,,,,,drill,,,,,,,cle_ser,,seeding,known,13,18.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_178,,,2011,,,,,,,broadcast,,,,,,,dal_pur,,seeding,known,13,14.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_178,,,2011,,,,,,,drill,,,,,,,dal_pur,,seeding,known,13,14.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_178,,,2011,,,,,,,broadcast,,,,,,,ely_lan,,seeding,known,13,54.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_178,,,2011,,,,,,,drill,,,,,,,ely_lan,,seeding,known,13,54.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_178,,,2011,,,,,,,broadcast,,,,,,,ely_spi,,seeding,known,13,83.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_178,,,2011,,,,,,,drill,,,,,,,ely_spi,,seeding,known,13,83.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_178,,,2011,,,,,,,broadcast,,,,,,,ely_tra,,seeding,known,13,40.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_178,,,2011,,,,,,,drill,,,,,,,ely_tra,,seeding,known,13,40.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_178,,,2011,,,,,,,broadcast,,,,,,,gai_ari,,seeding,known,13,4.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_178,,,2011,,,,,,,drill,,,,,,,gai_ari,,seeding,known,13,4.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_178,,,2011,,,,,,,broadcast,,,,,,,med_sat,,seeding,known,13,73.0000000000000,seeds/m2,pls,,exotic,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_178,,,2011,,,,,,,drill,,,,,,,med_sat,,seeding,known,13,73.0000000000000,seeds/m2,pls,,exotic,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_178,,,2011,,,,,,,broadcast,,,,,,,nas_vir,,seeding,known,13,24.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_178,,,2011,,,,,,,drill,,,,,,,nas_vir,,seeding,known,13,24.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_178,,,2011,,,,,,,broadcast,,,,,,,pse_rup,,seeding,known,13,139.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_178,,,2011,,,,,,,drill,,,,,,,pse_rup,,seeding,known,13,139.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_179,,,2011,,,,,,,broadcast,,,,,,,ach_mil,,seeding,known,14,229.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_179,,,2011,,,,,,,drill,,,,,,,ach_mil,,seeding,known,14,229.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_179,,,2011,,,,,,,broadcast,,,,,,,art_tri3,,seeding,known,14,260.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_179,,,2011,,,,,,,drill,,,,,,,art_tri3,,seeding,known,14,260.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_179,,,2011,,,,,,,broadcast,,,,,,,atr_can,,seeding,known,14,24.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
