project_code,sheet,DB,projectid,studytype,contributor,email,continent,country,state,vegmetric,spatialmetric,surveyunit,tsrfirst,tsrlast,timepoints,community,refdata,availability,notes,siteid,sitename,latitude,longitude,refecosystem,USDA.class,USDA.subclass,USDA.subsubclass,landcover,growingseasonstart,growingseasonend,sand,silt,clay,soildescription,soildepth,elevation,aspect,slope,precipc,tempc,aridity,temp,drange,iso,tseason,mtwarm,mtcold,trange,twetq,tdryq,twarmq,tcoldq,precip,pwet,pdry,pseason,pwetq,pdryq,pwarmq,pcoldq,disturbance,minetype,ogtype,invasivespe,invasiveform,treatmentid,restorationtype,tsr_start_year,trt_year,trt_tsr,disturbanceendyear,treatmentmonth,treatmentday,othertreatments,treatment_category,treatment_type,treatment_amount,treatment_units,tsr,year,month,day,speciesid,cultivarid,trt,mix_trt,treated_richness,rate,unit,viability,seedpretreatment,seed_origin,source,seeddist,id,block,replicate,speciesorigin,response,responselevel,responsemetric,measurementscale,measurementmetric,X3,papernumber,author,pubyear,pubtitle,pubjournal,pubDOI,pubURL,pubcorrespondingauthoremail,datadateofdownload,citationofdatasource,creativecommonsliscence,conditionsforuseandrepublishing
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_28,,,,,,,,,,,,,,,,,ely_tra,,seeding,known,17,42.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_28,,,,,,,,,,,,,,,,,eri_nau,,seeding,known,17,22.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_28,,,,,,,,,,,,,,,,,jun_com,,seeding,known,17,,,,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_28,,,,,,,,,,,,,,,,,nas_vir,,seeding,known,17,49.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_28,,,,,,,,,,,,,,,,,ono_vic,,seeding,known,17,6.0000000000000,seeds/m2,pls,,exotic,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_28,,,,,,,,,,,,,,,,,pin_pon,,seeding,known,17,,,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_28,,,,,,,,,,,,,,,,,rhu_tri,,seeding,known,17,2.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_28,,,,,,,,,,,,,,,,,sti_com,,seeding,known,17,31.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_28,,,,,,,,,,,,,,,,,,,seeding,known,17,172.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_28,,,,,,,,,,,,,,,,,,,seeding,known,17,252.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_28,,,,,,,,,,,,,,,,,,,seeding,known,17,11.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_28,,,,,,,,,,,,,,,,,,,seeding,known,17,35.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_29,,,,,,,,,,,,,,,,,atr_can,,seeding,known,13,11.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_29,,,,,,,,,,,,,,,,,bou_ari,,seeding,known,13,35.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_29,,,,,,,,,,,,,,,,,bou_cur,,seeding,known,13,26.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_29,,,,,,,,,,,,,,,,,dal_pur,,seeding,known,13,11.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_29,,,,,,,,,,,,,,,,,ely_smi,,seeding,known,13,75.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_29,,,,,,,,,,,,,,,,,ely_tra,,seeding,known,13,42.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_29,,,,,,,,,,,,,,,,,nas_vir,,seeding,known,13,49.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_29,,,,,,,,,,,,,,,,,ono_vic,,seeding,known,13,6.0000000000000,seeds/m2,pls,,exotic,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_29,,,,,,,,,,,,,,,,,sti_com,,seeding,known,13,31.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_29,,,,,,,,,,,,,,,,,,,seeding,known,13,172.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_29,,,,,,,,,,,,,,,,,,,seeding,known,13,151.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_29,,,,,,,,,,,,,,,,,,,seeding,known,13,11.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_29,,,,,,,,,,,,,,,,,,,seeding,known,13,35.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_3,,,,,,,,,,,,,,,,,atr_can,,seeding,known,12,20.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_3,,,,,,,,,,,,,,,,,bou_cur,,seeding,known,12,172.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_3,,,,,,,,,,,,,,,,,dal_pur,,seeding,known,12,9.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_3,,,,,,,,,,,,,,,,,ely_smi,,seeding,known,12,86.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_3,,,,,,,,,,,,,,,,,ely_tra,,seeding,known,12,100.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_3,,,,,,,,,,,,,,,,,nas_vir,,seeding,known,12,79.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_3,,,,,,,,,,,,,,,,,ono_vic,,seeding,known,12,18.0000000000000,seeds/m2,pls,,exotic,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_3,,,,,,,,,,,,,,,,,ory_hym,,seeding,known,12,32.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_3,,,,,,,,,,,,,,,,,sch_sco,,seeding,known,12,86.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_3,,,,,,,,,,,,,,,,,spo_air,,seeding,known,12,431.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_3,,,,,,,,,,,,,,,,,,,seeding,known,12,65.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_3,,,,,,,,,,,,,,,,,,,seeding,known,12,83.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_30,,,,,,,,,,,,,,,,,art_can,,seeding,known,16,142.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_30,,,,,,,,,,,,,,,,,art_fri,,seeding,known,16,141.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_30,,,,,,,,,,,,,,,,,art_lud,,seeding,known,16,1121.0000000000000,seeds/m2,pls,,exotic,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_30,,,,,,,,,,,,,,,,,bou_ari,,seeding,known,16,58.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_30,,,,,,,,,,,,,,,,,ely_can,,seeding,known,16,37.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_30,,,,,,,,,,,,,,,,,ely_smi,,seeding,known,16,214.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_30,,,,,,,,,,,,,,,,,ely_tra,,seeding,known,16,134.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_30,,,,,,,,,,,,,,,,,ley_cin,,seeding,known,16,83.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_30,,,,,,,,,,,,,,,,,nas_vir,,seeding,known,16,138.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_30,,,,,,,,,,,,,,,,,pan_vir,,seeding,known,16,112.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_30,,,,,,,,,,,,,,,,,sar_ver,,seeding,known,16,36.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_30,,,,,,,,,,,,,,,,,,,seeding,known,16,315.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_30,,,,,,,,,,,,,,,,,,,seeding,known,16,87.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_30,,,,,,,,,,,,,,,,,,,seeding,known,16,20.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_30,,,,,,,,,,,,,,,,,,,seeding,known,16,3.0000000000000,seeds/m2,pls,,exotic,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_30,,,,,,,,,,,,,,,,,,,seeding,known,16,110.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_31,,,,,,,,,,,,,,,,,art_can,,seeding,known,10,11.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_31,,,,,,,,,,,,,,,,,art_fri,,seeding,known,10,141.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_31,,,,,,,,,,,,,,,,,art_lud,,seeding,known,10,102.0000000000000,seeds/m2,pls,,exotic,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_31,,,,,,,,,,,,,,,,,bou_ari,,seeding,known,10,58.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_31,,,,,,,,,,,,,,,,,ely_smi,,seeding,known,10,129.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_31,,,,,,,,,,,,,,,,,ely_tra,,seeding,known,10,101.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_31,,,,,,,,,,,,,,,,,nas_vir,,seeding,known,10,59.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_31,,,,,,,,,,,,,,,,,,,seeding,known,10,144.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_31,,,,,,,,,,,,,,,,,,,seeding,known,10,87.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_31,,,,,,,,,,,,,,,,,,,seeding,known,10,110.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_32,,,,,,,,,,,,,,,,,art_can,,seeding,known,16,11.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_32,,,,,,,,,,,,,,,,,art_fri,,seeding,known,16,141.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_32,,,,,,,,,,,,,,,,,art_lud,,seeding,known,16,204.0000000000000,seeds/m2,pls,,exotic,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_32,,,,,,,,,,,,,,,,,atr_can,,seeding,known,16,30.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_32,,,,,,,,,,,,,,,,,bou_ari,,seeding,known,16,58.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_32,,,,,,,,,,,,,,,,,dal_pur,,seeding,known,16,53.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_32,,,,,,,,,,,,,,,,,ely_smi,,seeding,known,16,214.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_32,,,,,,,,,,,,,,,,,ely_tra,,seeding,known,16,151.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_32,,,,,,,,,,,,,,,,,eri_nau,,seeding,known,16,93.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_32,,,,,,,,,,,,,,,,,nas_vir,,seeding,known,16,138.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_32,,,,,,,,,,,,,,,,,,,seeding,known,16,430.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_32,,,,,,,,,,,,,,,,,,,seeding,known,16,1385.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_32,,,,,,,,,,,,,,,,,,,seeding,known,16,20.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_32,,,,,,,,,,,,,,,,,,,seeding,known,16,33.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_32,,,,,,,,,,,,,,,,,,,seeding,known,16,42.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_32,,,,,,,,,,,,,,,,,,,seeding,known,16,110.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_33,,,,,,,,,,,,,,,,,art_fri,,seeding,known,20,980.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_33,,,,,,,,,,,,,,,,,atr_can,,seeding,known,20,30.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_33,,,,,,,,,,,,,,,,,bou_cur,,seeding,known,20,215.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_33,,,,,,,,,,,,,,,,,cal_lon,,seeding,known,20,155.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_33,,,,,,,,,,,,,,,,,dal_can,,seeding,known,20,302.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP5,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5_33,,,,,,,,,,,,,,,,,dal_pur,,seeding,known,20,70.0000000000000,seeds/m2,pls,,native,,,,,,,,,,,,,,,,,,,,,,,,
