source_row,source_observationid,database,source_treatmentid,source_year,time_since_restoration,block,replicate,source_species_code,origin,response,level,metric,siteid,area_key,month,day,year,area_found,timepoint_found,prepare_status
348,GAZP_11,GAZP,11_41,2015,26,1517,21,Poa_fen,native,8,species,abundance,166,plot:166:1517:21,5,,2015,TRUE,TRUE,ready_for_build
349,GAZP_11,GAZP,11_41,2015,26,1518,11,Poa_fen,native,2,species,abundance,166,plot:166:1518:11,5,,2015,TRUE,TRUE,ready_for_build
350,GAZP_11,GAZP,11_41,2015,26,1610,43,Poa_fen,native,0,species,abundance,166,plot:166:1610:43,5,,2015,TRUE,TRUE,ready_for_build
351,GAZP_11,GAZP,11_41,2015,26,1611,32,Poa_fen,native,0,species,abundance,166,plot:166:1611:32,5,,2015,TRUE,TRUE,ready_for_build
352,GAZP_11,GAZP,11_41,2015,26,1612,12,Poa_fen,native,0,species,abundance,166,plot:166:1612:12,5,,2015,TRUE,TRUE,ready_for_build
353,GAZP_11,GAZP,11_41,2015,26,1613,13,Poa_fen,native,0,species,abundance,166,plot:166:1613:13,5,,2015,TRUE,TRUE,ready_for_build
354,GAZP_11,GAZP,11_41,2015,26,1614,121,Poa_fen,native,0,species,abundance,166,plot:166:1614:121,5,,2015,TRUE,TRUE,ready_for_build
355,GAZP_11,GAZP,11_41,2015,26,1615,153,Poa_fen,native,0,species,abundance,166,plot:166:1615:153,5,,2015,TRUE,TRUE,ready_for_build
356,GAZP_11,GAZP,11_41,2015,26,1616,112,Poa_fen,native,11,species,abundance,166,plot:166:1616:112,5,,2015,TRUE,TRUE,ready_for_build
357,GAZP_11,GAZP,11_41,2015,26,1617,11,Poa_fen,native,3,species,abundance,166,plot:166:1617:11,5,,2015,TRUE,TRUE,ready_for_build
358,GAZP_11,GAZP,11_41,2015,26,1618,111,Poa_fen,native,0,species,abundance,166,plot:166:1618:111,5,,2015,TRUE,TRUE,ready_for_build
359,GAZP_11,GAZP,11_42,2015,26,1101,33,Pse_rup,native,1,species,abundance,166,plot:166:1101:33,5,,2015,TRUE,TRUE,ready_for_build
360,GAZP_11,GAZP,11_42,2015,26,1102,22,Pse_rup,native,2,species,abundance,166,plot:166:1102:22,5,,2015,TRUE,TRUE,ready_for_build
361,GAZP_11,GAZP,11_42,2015,26,1103,12,Pse_rup,native,0,species,abundance,166,plot:166:1103:12,5,,2015,TRUE,TRUE,ready_for_build
362,GAZP_11,GAZP,11_42,2015,26,1104,123,Pse_rup,native,0,species,abundance,166,plot:166:1104:123,5,,2015,TRUE,TRUE,ready_for_build
363,GAZP_11,GAZP,11_42,2015,26,1105,41,Pse_rup,native,6,species,abundance,166,plot:166:1105:41,5,,2015,TRUE,TRUE,ready_for_build
364,GAZP_11,GAZP,11_42,2015,26,1106,133,Pse_rup,native,2,species,abundance,166,plot:166:1106:133,5,,2015,TRUE,TRUE,ready_for_build
365,GAZP_11,GAZP,11_42,2015,26,1107,22,Pse_rup,native,7,species,abundance,166,plot:166:1107:22,5,,2015,TRUE,TRUE,ready_for_build
366,GAZP_11,GAZP,11_42,2015,26,1108,11,Pse_rup,native,2,species,abundance,166,plot:166:1108:11,5,,2015,TRUE,TRUE,ready_for_build
367,GAZP_11,GAZP,11_42,2015,26,1109,51,Pse_rup,native,3,species,abundance,166,plot:166:1109:51,5,,2015,TRUE,TRUE,ready_for_build
368,GAZP_11,GAZP,11_42,2015,26,1201,33,Pse_rup,native,0,species,abundance,166,plot:166:1201:33,5,,2015,TRUE,TRUE,ready_for_build
369,GAZP_11,GAZP,11_42,2015,26,1202,52,Pse_rup,native,8,species,abundance,166,plot:166:1202:52,5,,2015,TRUE,TRUE,ready_for_build
370,GAZP_11,GAZP,11_42,2015,26,1203,52,Pse_rup,native,0,species,abundance,166,plot:166:1203:52,5,,2015,TRUE,TRUE,ready_for_build
371,GAZP_11,GAZP,11_42,2015,26,1204,23,Pse_rup,native,0,species,abundance,166,plot:166:1204:23,5,,2015,TRUE,TRUE,ready_for_build
372,GAZP_11,GAZP,11_42,2015,26,1205,141,Pse_rup,native,14,species,abundance,166,plot:166:1205:141,5,,2015,TRUE,TRUE,ready_for_build
373,GAZP_11,GAZP,11_42,2015,26,1206,53,Pse_rup,native,0,species,abundance,166,plot:166:1206:53,5,,2015,TRUE,TRUE,ready_for_build
374,GAZP_11,GAZP,11_42,2015,26,1207,12,Pse_rup,native,3,species,abundance,166,plot:166:1207:12,5,,2015,TRUE,TRUE,ready_for_build
375,GAZP_11,GAZP,11_42,2015,26,1208,31,Pse_rup,native,16,species,abundance,166,plot:166:1208:31,5,,2015,TRUE,TRUE,ready_for_build
376,GAZP_11,GAZP,11_42,2015,26,1209,41,Pse_rup,native,0,species,abundance,166,plot:166:1209:41,5,,2015,TRUE,TRUE,ready_for_build
377,GAZP_11,GAZP,11_43,2015,26,1501,113,Pse_rup,native,0,species,abundance,166,plot:166:1501:113,5,,2015,TRUE,TRUE,ready_for_build
378,GAZP_11,GAZP,11_43,2015,26,1502,112,Pse_rup,native,17,species,abundance,166,plot:166:1502:112,5,,2015,TRUE,TRUE,ready_for_build
379,GAZP_11,GAZP,11_43,2015,26,1503,152,Pse_rup,native,0,species,abundance,166,plot:166:1503:152,5,,2015,TRUE,TRUE,ready_for_build
380,GAZP_11,GAZP,11_43,2015,26,1504,53,Pse_rup,native,0,species,abundance,166,plot:166:1504:53,5,,2015,TRUE,TRUE,ready_for_build
381,GAZP_11,GAZP,11_43,2015,26,1505,131,Pse_rup,native,0,species,abundance,166,plot:166:1505:131,5,,2015,TRUE,TRUE,ready_for_build
382,GAZP_11,GAZP,11_43,2015,26,1506,53,Pse_rup,native,5,species,abundance,166,plot:166:1506:53,5,,2015,TRUE,TRUE,ready_for_build
383,GAZP_11,GAZP,11_43,2015,26,1507,122,Pse_rup,native,2,species,abundance,166,plot:166:1507:122,5,,2015,TRUE,TRUE,ready_for_build
384,GAZP_11,GAZP,11_43,2015,26,1508,151,Pse_rup,native,0,species,abundance,166,plot:166:1508:151,5,,2015,TRUE,TRUE,ready_for_build
385,GAZP_11,GAZP,11_43,2015,26,1509,141,Pse_rup,native,2,species,abundance,166,plot:166:1509:141,5,,2015,TRUE,TRUE,ready_for_build
386,GAZP_11,GAZP,11_43,2015,26,1601,123,Pse_rup,native,0,species,abundance,166,plot:166:1601:123,5,,2015,TRUE,TRUE,ready_for_build
387,GAZP_11,GAZP,11_43,2015,26,1602,142,Pse_rup,native,9,species,abundance,166,plot:166:1602:142,5,,2015,TRUE,TRUE,ready_for_build
388,GAZP_11,GAZP,11_43,2015,26,1603,152,Pse_rup,native,0,species,abundance,166,plot:166:1603:152,5,,2015,TRUE,TRUE,ready_for_build
389,GAZP_11,GAZP,11_43,2015,26,1604,153,Pse_rup,native,0,species,abundance,166,plot:166:1604:153,5,,2015,TRUE,TRUE,ready_for_build
390,GAZP_11,GAZP,11_43,2015,26,1605,51,Pse_rup,native,2,species,abundance,166,plot:166:1605:51,5,,2015,TRUE,TRUE,ready_for_build
391,GAZP_11,GAZP,11_43,2015,26,1606,143,Pse_rup,native,0,species,abundance,166,plot:166:1606:143,5,,2015,TRUE,TRUE,ready_for_build
392,GAZP_11,GAZP,11_43,2015,26,1607,152,Pse_rup,native,0,species,abundance,166,plot:166:1607:152,5,,2015,TRUE,TRUE,ready_for_build
393,GAZP_11,GAZP,11_43,2015,26,1608,121,Pse_rup,native,16,species,abundance,166,plot:166:1608:121,5,,2015,TRUE,TRUE,ready_for_build
394,GAZP_11,GAZP,11_43,2015,26,1609,111,Pse_rup,native,0,species,abundance,166,plot:166:1609:111,5,,2015,TRUE,TRUE,ready_for_build
395,GAZP_11,GAZP,11_44,2015,26,1110,23,Pse_rup,native,0,species,abundance,166,plot:166:1110:23,5,,2015,TRUE,TRUE,ready_for_build
396,GAZP_11,GAZP,11_44,2015,26,1111,42,Pse_rup,native,9,species,abundance,166,plot:166:1111:42,5,,2015,TRUE,TRUE,ready_for_build
397,GAZP_11,GAZP,11_44,2015,26,1112,32,Pse_rup,native,2,species,abundance,166,plot:166:1112:32,5,,2015,TRUE,TRUE,ready_for_build
398,GAZP_11,GAZP,11_44,2015,26,1113,33,Pse_rup,native,0,species,abundance,166,plot:166:1113:33,5,,2015,TRUE,TRUE,ready_for_build
399,GAZP_11,GAZP,11_44,2015,26,1114,31,Pse_rup,native,1,species,abundance,166,plot:166:1114:31,5,,2015,TRUE,TRUE,ready_for_build
400,GAZP_11,GAZP,11_44,2015,26,1115,23,Pse_rup,native,0,species,abundance,166,plot:166:1115:23,5,,2015,TRUE,TRUE,ready_for_build
401,GAZP_11,GAZP,11_44,2015,26,1116,12,Pse_rup,native,2,species,abundance,166,plot:166:1116:12,5,,2015,TRUE,TRUE,ready_for_build
402,GAZP_11,GAZP,11_44,2015,26,1117,141,Pse_rup,native,4,species,abundance,166,plot:166:1117:141,5,,2015,TRUE,TRUE,ready_for_build
403,GAZP_11,GAZP,11_44,2015,26,1118,111,Pse_rup,native,0,species,abundance,166,plot:166:1118:111,5,,2015,TRUE,TRUE,ready_for_build
404,GAZP_11,GAZP,11_44,2015,26,1210,113,Pse_rup,native,1,species,abundance,166,plot:166:1210:113,5,,2015,TRUE,TRUE,ready_for_build
405,GAZP_11,GAZP,11_44,2015,26,1211,152,Pse_rup,native,0,species,abundance,166,plot:166:1211:152,5,,2015,TRUE,TRUE,ready_for_build
406,GAZP_11,GAZP,11_44,2015,26,1212,112,Pse_rup,native,2,species,abundance,166,plot:166:1212:112,5,,2015,TRUE,TRUE,ready_for_build
407,GAZP_11,GAZP,11_44,2015,26,1213,143,Pse_rup,native,2,species,abundance,166,plot:166:1213:143,5,,2015,TRUE,TRUE,ready_for_build
408,GAZP_11,GAZP,11_44,2015,26,1214,51,Pse_rup,native,4,species,abundance,166,plot:166:1214:51,5,,2015,TRUE,TRUE,ready_for_build
409,GAZP_11,GAZP,11_44,2015,26,1215,53,Pse_rup,native,1,species,abundance,166,plot:166:1215:53,5,,2015,TRUE,TRUE,ready_for_build
410,GAZP_11,GAZP,11_44,2015,26,1216,32,Pse_rup,native,3,species,abundance,166,plot:166:1216:32,5,,2015,TRUE,TRUE,ready_for_build
411,GAZP_11,GAZP,11_44,2015,26,1217,121,Pse_rup,native,0,species,abundance,166,plot:166:1217:121,5,,2015,TRUE,TRUE,ready_for_build
412,GAZP_11,GAZP,11_44,2015,26,1218,41,Pse_rup,native,1,species,abundance,166,plot:166:1218:41,5,,2015,TRUE,TRUE,ready_for_build
413,GAZP_11,GAZP,11_45,2015,26,1510,133,Pse_rup,native,0,species,abundance,166,plot:166:1510:133,5,,2015,TRUE,TRUE,ready_for_build
414,GAZP_11,GAZP,11_45,2015,26,1511,112,Pse_rup,native,3,species,abundance,166,plot:166:1511:112,5,,2015,TRUE,TRUE,ready_for_build
415,GAZP_11,GAZP,11_45,2015,26,1512,122,Pse_rup,native,0,species,abundance,166,plot:166:1512:122,5,,2015,TRUE,TRUE,ready_for_build
416,GAZP_11,GAZP,11_45,2015,26,1513,153,Pse_rup,native,10,species,abundance,166,plot:166:1513:153,5,,2015,TRUE,TRUE,ready_for_build
417,GAZP_11,GAZP,11_45,2015,26,1514,151,Pse_rup,native,0,species,abundance,166,plot:166:1514:151,5,,2015,TRUE,TRUE,ready_for_build
418,GAZP_11,GAZP,11_45,2015,26,1515,113,Pse_rup,native,2,species,abundance,166,plot:166:1515:113,5,,2015,TRUE,TRUE,ready_for_build
419,GAZP_11,GAZP,11_45,2015,26,1516,122,Pse_rup,native,2,species,abundance,166,plot:166:1516:122,5,,2015,TRUE,TRUE,ready_for_build
420,GAZP_11,GAZP,11_45,2015,26,1517,51,Pse_rup,native,0,species,abundance,166,plot:166:1517:51,5,,2015,TRUE,TRUE,ready_for_build
421,GAZP_11,GAZP,11_45,2015,26,1518,21,Pse_rup,native,11,species,abundance,166,plot:166:1518:21,5,,2015,TRUE,TRUE,ready_for_build
422,GAZP_11,GAZP,11_45,2015,26,1610,33,Pse_rup,native,0,species,abundance,166,plot:166:1610:33,5,,2015,TRUE,TRUE,ready_for_build
423,GAZP_11,GAZP,11_45,2015,26,1611,52,Pse_rup,native,0,species,abundance,166,plot:166:1611:52,5,,2015,TRUE,TRUE,ready_for_build
424,GAZP_11,GAZP,11_45,2015,26,1612,22,Pse_rup,native,4,species,abundance,166,plot:166:1612:22,5,,2015,TRUE,TRUE,ready_for_build
425,GAZP_11,GAZP,11_45,2015,26,1613,33,Pse_rup,native,0,species,abundance,166,plot:166:1613:33,5,,2015,TRUE,TRUE,ready_for_build
426,GAZP_11,GAZP,11_45,2015,26,1614,131,Pse_rup,native,0,species,abundance,166,plot:166:1614:131,5,,2015,TRUE,TRUE,ready_for_build
427,GAZP_11,GAZP,11_45,2015,26,1615,133,Pse_rup,native,0,species,abundance,166,plot:166:1615:133,5,,2015,TRUE,TRUE,ready_for_build
428,GAZP_11,GAZP,11_45,2015,26,1616,132,Pse_rup,native,16,species,abundance,166,plot:166:1616:132,5,,2015,TRUE,TRUE,ready_for_build
429,GAZP_11,GAZP,11_45,2015,26,1617,31,Pse_rup,native,2,species,abundance,166,plot:166:1617:31,5,,2015,TRUE,TRUE,ready_for_build
430,GAZP_11,GAZP,11_45,2015,26,1618,131,Pse_rup,native,0,species,abundance,166,plot:166:1618:131,5,,2015,TRUE,TRUE,ready_for_build
431,GAZP_11,GAZP,11_46,2015,26,1101,43,Vul_mic,native,0,species,abundance,166,plot:166:1101:43,5,,2015,TRUE,TRUE,ready_for_build
432,GAZP_11,GAZP,11_46,2015,26,1102,52,Vul_mic,native,24,species,abundance,166,plot:166:1102:52,5,,2015,TRUE,TRUE,ready_for_build
433,GAZP_11,GAZP,11_46,2015,26,1103,52,Vul_mic,native,0,species,abundance,166,plot:166:1103:52,5,,2015,TRUE,TRUE,ready_for_build
434,GAZP_11,GAZP,11_46,2015,26,1104,113,Vul_mic,native,4,species,abundance,166,plot:166:1104:113,5,,2015,TRUE,TRUE,ready_for_build
435,GAZP_11,GAZP,11_46,2015,26,1105,31,Vul_mic,native,5,species,abundance,166,plot:166:1105:31,5,,2015,TRUE,TRUE,ready_for_build
436,GAZP_11,GAZP,11_46,2015,26,1106,123,Vul_mic,native,8,species,abundance,166,plot:166:1106:123,5,,2015,TRUE,TRUE,ready_for_build
437,GAZP_11,GAZP,11_46,2015,26,1107,12,Vul_mic,native,2,species,abundance,166,plot:166:1107:12,5,,2015,TRUE,TRUE,ready_for_build
438,GAZP_11,GAZP,11_46,2015,26,1108,21,Vul_mic,native,0,species,abundance,166,plot:166:1108:21,5,,2015,TRUE,TRUE,ready_for_build
439,GAZP_11,GAZP,11_46,2015,26,1109,11,Vul_mic,native,2,species,abundance,166,plot:166:1109:11,5,,2015,TRUE,TRUE,ready_for_build
440,GAZP_11,GAZP,11_46,2015,26,1201,13,Vul_mic,native,1,species,abundance,166,plot:166:1201:13,5,,2015,TRUE,TRUE,ready_for_build
441,GAZP_11,GAZP,11_46,2015,26,1202,12,Vul_mic,native,7,species,abundance,166,plot:166:1202:12,5,,2015,TRUE,TRUE,ready_for_build
442,GAZP_11,GAZP,11_46,2015,26,1203,32,Vul_mic,native,6,species,abundance,166,plot:166:1203:32,5,,2015,TRUE,TRUE,ready_for_build
443,GAZP_11,GAZP,11_46,2015,26,1204,53,Vul_mic,native,4,species,abundance,166,plot:166:1204:53,5,,2015,TRUE,TRUE,ready_for_build
444,GAZP_11,GAZP,11_46,2015,26,1205,131,Vul_mic,native,1,species,abundance,166,plot:166:1205:131,5,,2015,TRUE,TRUE,ready_for_build
445,GAZP_11,GAZP,11_46,2015,26,1206,23,Vul_mic,native,5,species,abundance,166,plot:166:1206:23,5,,2015,TRUE,TRUE,ready_for_build
446,GAZP_11,GAZP,11_46,2015,26,1207,42,Vul_mic,native,16,species,abundance,166,plot:166:1207:42,5,,2015,TRUE,TRUE,ready_for_build
447,GAZP_11,GAZP,11_46,2015,26,1208,21,Vul_mic,native,24,species,abundance,166,plot:166:1208:21,5,,2015,TRUE,TRUE,ready_for_build
448,GAZP_11,GAZP,11_46,2015,26,1209,51,Vul_mic,native,8,species,abundance,166,plot:166:1209:51,5,,2015,TRUE,TRUE,ready_for_build
449,GAZP_11,GAZP,11_47,2015,26,1501,143,Vul_mic,native,0,species,abundance,166,plot:166:1501:143,5,,2015,TRUE,TRUE,ready_for_build
450,GAZP_11,GAZP,11_47,2015,26,1502,142,Vul_mic,native,20,species,abundance,166,plot:166:1502:142,5,,2015,TRUE,TRUE,ready_for_build
451,GAZP_11,GAZP,11_47,2015,26,1503,122,Vul_mic,native,1,species,abundance,166,plot:166:1503:122,5,,2015,TRUE,TRUE,ready_for_build
452,GAZP_11,GAZP,11_47,2015,26,1504,23,Vul_mic,native,0,species,abundance,166,plot:166:1504:23,5,,2015,TRUE,TRUE,ready_for_build
453,GAZP_11,GAZP,11_47,2015,26,1505,141,Vul_mic,native,2,species,abundance,166,plot:166:1505:141,5,,2015,TRUE,TRUE,ready_for_build
454,GAZP_11,GAZP,11_47,2015,26,1506,33,Vul_mic,native,2,species,abundance,166,plot:166:1506:33,5,,2015,TRUE,TRUE,ready_for_build
455,GAZP_11,GAZP,11_47,2015,26,1507,112,Vul_mic,native,0,species,abundance,166,plot:166:1507:112,5,,2015,TRUE,TRUE,ready_for_build
456,GAZP_11,GAZP,11_47,2015,26,1508,121,Vul_mic,native,0,species,abundance,166,plot:166:1508:121,5,,2015,TRUE,TRUE,ready_for_build
457,GAZP_11,GAZP,11_47,2015,26,1509,151,Vul_mic,native,0,species,abundance,166,plot:166:1509:151,5,,2015,TRUE,TRUE,ready_for_build
458,GAZP_11,GAZP,11_47,2015,26,1601,143,Vul_mic,native,1,species,abundance,166,plot:166:1601:143,5,,2015,TRUE,TRUE,ready_for_build
459,GAZP_11,GAZP,11_47,2015,26,1602,112,Vul_mic,native,3,species,abundance,166,plot:166:1602:112,5,,2015,TRUE,TRUE,ready_for_build
460,GAZP_11,GAZP,11_47,2015,26,1603,132,Vul_mic,native,1,species,abundance,166,plot:166:1603:132,5,,2015,TRUE,TRUE,ready_for_build
461,GAZP_11,GAZP,11_47,2015,26,1604,143,Vul_mic,native,5,species,abundance,166,plot:166:1604:143,5,,2015,TRUE,TRUE,ready_for_build
462,GAZP_11,GAZP,11_47,2015,26,1605,21,Vul_mic,native,0,species,abundance,166,plot:166:1605:21,5,,2015,TRUE,TRUE,ready_for_build
463,GAZP_11,GAZP,11_47,2015,26,1606,153,Vul_mic,native,6,species,abundance,166,plot:166:1606:153,5,,2015,TRUE,TRUE,ready_for_build
464,GAZP_11,GAZP,11_47,2015,26,1607,122,Vul_mic,native,0,species,abundance,166,plot:166:1607:122,5,,2015,TRUE,TRUE,ready_for_build
465,GAZP_11,GAZP,11_47,2015,26,1608,131,Vul_mic,native,13,species,abundance,166,plot:166:1608:131,5,,2015,TRUE,TRUE,ready_for_build
466,GAZP_11,GAZP,11_47,2015,26,1609,141,Vul_mic,native,0,species,abundance,166,plot:166:1609:141,5,,2015,TRUE,TRUE,ready_for_build
467,GAZP_11,GAZP,11_48,2015,26,1110,33,Vul_mic,native,0,species,abundance,166,plot:166:1110:33,5,,2015,TRUE,TRUE,ready_for_build
468,GAZP_11,GAZP,11_48,2015,26,1111,52,Vul_mic,native,1,species,abundance,166,plot:166:1111:52,5,,2015,TRUE,TRUE,ready_for_build
469,GAZP_11,GAZP,11_48,2015,26,1112,12,Vul_mic,native,3,species,abundance,166,plot:166:1112:12,5,,2015,TRUE,TRUE,ready_for_build
470,GAZP_11,GAZP,11_48,2015,26,1113,13,Vul_mic,native,0,species,abundance,166,plot:166:1113:13,5,,2015,TRUE,TRUE,ready_for_build
471,GAZP_11,GAZP,11_48,2015,26,1114,11,Vul_mic,native,0,species,abundance,166,plot:166:1114:11,5,,2015,TRUE,TRUE,ready_for_build
472,GAZP_11,GAZP,11_48,2015,26,1115,13,Vul_mic,native,0,species,abundance,166,plot:166:1115:13,5,,2015,TRUE,TRUE,ready_for_build
473,GAZP_11,GAZP,11_48,2015,26,1116,52,Vul_mic,native,0,species,abundance,166,plot:166:1116:52,5,,2015,TRUE,TRUE,ready_for_build
474,GAZP_11,GAZP,11_48,2015,26,1117,131,Vul_mic,native,1,species,abundance,166,plot:166:1117:131,5,,2015,TRUE,TRUE,ready_for_build
475,GAZP_11,GAZP,11_48,2015,26,1118,141,Vul_mic,native,6,species,abundance,166,plot:166:1118:141,5,,2015,TRUE,TRUE,ready_for_build
476,GAZP_11,GAZP,11_48,2015,26,1210,133,Vul_mic,native,2,species,abundance,166,plot:166:1210:133,5,,2015,TRUE,TRUE,ready_for_build
477,GAZP_11,GAZP,11_48,2015,26,1211,122,Vul_mic,native,1,species,abundance,166,plot:166:1211:122,5,,2015,TRUE,TRUE,ready_for_build
478,GAZP_11,GAZP,11_48,2015,26,1212,142,Vul_mic,native,0,species,abundance,166,plot:166:1212:142,5,,2015,TRUE,TRUE,ready_for_build
479,GAZP_11,GAZP,11_48,2015,26,1213,123,Vul_mic,native,0,species,abundance,166,plot:166:1213:123,5,,2015,TRUE,TRUE,ready_for_build
480,GAZP_11,GAZP,11_48,2015,26,1214,31,Vul_mic,native,0,species,abundance,166,plot:166:1214:31,5,,2015,TRUE,TRUE,ready_for_build
481,GAZP_11,GAZP,11_48,2015,26,1215,43,Vul_mic,native,0,species,abundance,166,plot:166:1215:43,5,,2015,TRUE,TRUE,ready_for_build
482,GAZP_11,GAZP,11_48,2015,26,1216,22,Vul_mic,native,2,species,abundance,166,plot:166:1216:22,5,,2015,TRUE,TRUE,ready_for_build
483,GAZP_11,GAZP,11_48,2015,26,1217,141,Vul_mic,native,0,species,abundance,166,plot:166:1217:141,5,,2015,TRUE,TRUE,ready_for_build
484,GAZP_11,GAZP,11_48,2015,26,1218,11,Vul_mic,native,0,species,abundance,166,plot:166:1218:11,5,,2015,TRUE,TRUE,ready_for_build
485,GAZP_11,GAZP,11_49,2015,26,1510,123,Vul_mic,native,0,species,abundance,166,plot:166:1510:123,5,,2015,TRUE,TRUE,ready_for_build
486,GAZP_11,GAZP,11_49,2015,26,1511,152,Vul_mic,native,0,species,abundance,166,plot:166:1511:152,5,,2015,TRUE,TRUE,ready_for_build
487,GAZP_11,GAZP,11_49,2015,26,1512,112,Vul_mic,native,0,species,abundance,166,plot:166:1512:112,5,,2015,TRUE,TRUE,ready_for_build
488,GAZP_11,GAZP,11_49,2015,26,1513,123,Vul_mic,native,3,species,abundance,166,plot:166:1513:123,5,,2015,TRUE,TRUE,ready_for_build
489,GAZP_11,GAZP,11_49,2015,26,1514,121,Vul_mic,native,4,species,abundance,166,plot:166:1514:121,5,,2015,TRUE,TRUE,ready_for_build
490,GAZP_11,GAZP,11_49,2015,26,1515,123,Vul_mic,native,0,species,abundance,166,plot:166:1515:123,5,,2015,TRUE,TRUE,ready_for_build
491,GAZP_11,GAZP,11_49,2015,26,1516,142,Vul_mic,native,2,species,abundance,166,plot:166:1516:142,5,,2015,TRUE,TRUE,ready_for_build
492,GAZP_11,GAZP,11_49,2015,26,1517,41,Vul_mic,native,8,species,abundance,166,plot:166:1517:41,5,,2015,TRUE,TRUE,ready_for_build
493,GAZP_11,GAZP,11_49,2015,26,1518,31,Vul_mic,native,1,species,abundance,166,plot:166:1518:31,5,,2015,TRUE,TRUE,ready_for_build
494,GAZP_11,GAZP,11_49,2015,26,1610,13,Vul_mic,native,1,species,abundance,166,plot:166:1610:13,5,,2015,TRUE,TRUE,ready_for_build
495,GAZP_11,GAZP,11_49,2015,26,1611,12,Vul_mic,native,0,species,abundance,166,plot:166:1611:12,5,,2015,TRUE,TRUE,ready_for_build
496,GAZP_11,GAZP,11_49,2015,26,1612,32,Vul_mic,native,0,species,abundance,166,plot:166:1612:32,5,,2015,TRUE,TRUE,ready_for_build
497,GAZP_11,GAZP,11_49,2015,26,1613,53,Vul_mic,native,0,species,abundance,166,plot:166:1613:53,5,,2015,TRUE,TRUE,ready_for_build
498,GAZP_11,GAZP,11_49,2015,26,1614,111,Vul_mic,native,0,species,abundance,166,plot:166:1614:111,5,,2015,TRUE,TRUE,ready_for_build
499,GAZP_11,GAZP,11_49,2015,26,1615,113,Vul_mic,native,0,species,abundance,166,plot:166:1615:113,5,,2015,TRUE,TRUE,ready_for_build
500,GAZP_11,GAZP,11_49,2015,26,1616,152,Vul_mic,native,0,species,abundance,166,plot:166:1616:152,5,,2015,TRUE,TRUE,ready_for_build
501,GAZP_11,GAZP,11_49,2015,26,1617,41,Vul_mic,native,2,species,abundance,166,plot:166:1617:41,5,,2015,TRUE,TRUE,ready_for_build
502,GAZP_11,GAZP,11_49,2015,26,1618,121,Vul_mic,native,0,species,abundance,166,plot:166:1618:121,5,,2015,TRUE,TRUE,ready_for_build
503,GAZP_11,GAZP,11_1,2016,78,10101,462,L_Pgrass,native,8,species,abundance,166,plot:166:10101:462,6,,2016,TRUE,TRUE,ready_for_build
504,GAZP_11,GAZP,11_1,2016,78,10101,542,L_Pgrass,native,4,species,abundance,166,plot:166:10101:542,6,,2016,TRUE,TRUE,ready_for_build
505,GAZP_11,GAZP,11_1,2016,78,10102,461,L_Pgrass,native,18,species,abundance,166,plot:166:10102:461,6,,2016,TRUE,TRUE,ready_for_build
506,GAZP_11,GAZP,11_1,2016,78,10102,501,L_Pgrass,native,2,species,abundance,166,plot:166:10102:501,6,,2016,TRUE,TRUE,ready_for_build
507,GAZP_11,GAZP,11_1,2016,78,10102,541,L_Pgrass,native,6,species,abundance,166,plot:166:10102:541,6,,2016,TRUE,TRUE,ready_for_build
508,GAZP_11,GAZP,11_1,2016,78,10103,63,L_Pgrass,native,5,species,abundance,166,plot:166:10103:63,6,,2016,TRUE,TRUE,ready_for_build
509,GAZP_11,GAZP,11_1,2016,78,10103,143,L_Pgrass,native,1,species,abundance,166,plot:166:10103:143,6,,2016,TRUE,TRUE,ready_for_build
510,GAZP_11,GAZP,11_1,2016,78,10201,102,L_Pgrass,native,2,species,abundance,166,plot:166:10201:102,6,,2016,TRUE,TRUE,ready_for_build
511,GAZP_11,GAZP,11_1,2016,78,10201,142,L_Pgrass,native,0,species,abundance,166,plot:166:10201:142,6,,2016,TRUE,TRUE,ready_for_build
512,GAZP_11,GAZP,11_1,2016,78,10202,463,L_Pgrass,native,2,species,abundance,166,plot:166:10202:463,6,,2016,TRUE,TRUE,ready_for_build
513,GAZP_11,GAZP,11_1,2016,78,10202,543,L_Pgrass,native,0,species,abundance,166,plot:166:10202:543,6,,2016,TRUE,TRUE,ready_for_build
514,GAZP_11,GAZP,11_2,2016,78,10501,62,L_Pgrass,native,3,species,abundance,166,plot:166:10501:62,6,,2016,TRUE,TRUE,ready_for_build
515,GAZP_11,GAZP,11_2,2016,78,10501,142,L_Pgrass,native,0,species,abundance,166,plot:166:10501:142,6,,2016,TRUE,TRUE,ready_for_build
516,GAZP_11,GAZP,11_2,2016,78,10502,61,L_Pgrass,native,2,species,abundance,166,plot:166:10502:61,6,,2016,TRUE,TRUE,ready_for_build
517,GAZP_11,GAZP,11_2,2016,78,10502,101,L_Pgrass,native,13,species,abundance,166,plot:166:10502:101,6,,2016,TRUE,TRUE,ready_for_build
518,GAZP_11,GAZP,11_2,2016,78,10502,141,L_Pgrass,native,12,species,abundance,166,plot:166:10502:141,6,,2016,TRUE,TRUE,ready_for_build
519,GAZP_11,GAZP,11_2,2016,78,10503,463,L_Pgrass,native,1,species,abundance,166,plot:166:10503:463,6,,2016,TRUE,TRUE,ready_for_build
520,GAZP_11,GAZP,11_2,2016,78,10503,543,L_Pgrass,native,0,species,abundance,166,plot:166:10503:543,6,,2016,TRUE,TRUE,ready_for_build
