database,projectid,areaid,treatmentid
GAZP,2,911,201
GAZP,2,911,202
GAZP,2,911,203
GAZP,2,911,204
GAZP,2,912,196
GAZP,2,912,197
GAZP,2,912,198
GAZP,2,912,199
GAZP,2,912,200
GAZP,2,912,201
GAZP,2,912,202
GAZP,2,912,203
GAZP,2,912,204
GAZP,2,913,196
GAZP,2,913,197
GAZP,2,913,198
GAZP,2,913,199
GAZP,2,913,200
GAZP,2,913,201
GAZP,2,913,202
GAZP,2,913,203
GAZP,2,913,204
GAZP,3,914,205
GAZP,3,915,205
GAZP,3,916,205
GAZP,3,917,205
GAZP,3,918,205
GAZP,3,919,205
GAZP,3,920,205
GAZP,3,921,205
GAZP,3,922,205
GAZP,3,923,206
GAZP,3,924,206
GAZP,3,925,206
GAZP,3,926,206
GAZP,3,927,206
GAZP,3,928,206
GAZP,3,929,206
GAZP,3,930,206
GAZP,3,931,206
GAZP,3,932,207
GAZP,3,933,207
GAZP,3,934,207
GAZP,3,935,207
GAZP,3,936,207
GAZP,3,937,207
GAZP,3,938,207
GAZP,3,939,207
GAZP,3,940,207
GAZP,5,941,208
GAZP,5,942,208
GAZP,5,943,208
GAZP,5,944,209
GAZP,5,945,209
GAZP,5,946,209
GAZP,5,947,210
GAZP,5,948,210
GAZP,5,949,210
GAZP,5,950,211
GAZP,5,951,211
GAZP,5,952,211
GAZP,5,953,212
GAZP,5,954,212
GAZP,5,955,212
GAZP,5,956,213
GAZP,5,957,213
GAZP,5,958,213
GAZP,5,959,214
GAZP,5,960,215
GAZP,5,961,215
GAZP,5,962,215
GAZP,5,963,216
GAZP,5,964,216
GAZP,5,965,216
GAZP,5,966,217
GAZP,5,967,218
GAZP,5,968,218
GAZP,5,969,218
GAZP,5,970,219
GAZP,5,971,219
GAZP,5,972,219
GAZP,5,973,220
GAZP,5,974,220
GAZP,5,975,221
GAZP,5,976,221
GAZP,5,977,222
GAZP,5,978,222
GAZP,5,979,223
GAZP,5,980,223
GAZP,5,981,224
GAZP,5,982,224
GAZP,5,983,224
GAZP,5,984,225
GAZP,5,985,226
GAZP,5,986,226
GAZP,5,987,226
GAZP,5,988,227
GAZP,5,989,227
GAZP,5,990,227
GAZP,5,991,228
GAZP,5,992,228
GAZP,5,993,228
GAZP,5,994,229
GAZP,5,995,229
GAZP,5,996,230
GAZP,5,997,230
GAZP,5,998,230
GAZP,5,999,231
GAZP,5,1000,231
GAZP,5,1001,231
GAZP,5,1002,232
GAZP,5,1003,232
GAZP,5,1004,232
GAZP,5,1005,233
GAZP,5,1006,233
GAZP,5,1007,233
GAZP,5,1008,234
GAZP,5,1009,234
GAZP,5,1010,234
GAZP,5,1011,235
GAZP,5,1012,235
GAZP,5,1013,235
GAZP,5,1014,236
GAZP,5,1015,236
GAZP,5,1016,236
GAZP,5,1017,237
GAZP,5,1018,237
GAZP,5,1019,237
GAZP,5,1020,238
GAZP,5,1021,238
GAZP,5,1022,238
GAZP,5,1023,239
GAZP,5,1024,239
GAZP,5,1025,239
GAZP,5,1026,240
GAZP,5,1027,240
GAZP,5,1028,240
GAZP,5,1029,241
GAZP,5,1030,241
GAZP,5,1031,241
GAZP,5,1032,242
GAZP,5,1033,242
GAZP,5,1034,242
GAZP,5,1035,243
GAZP,5,1036,243
GAZP,5,1037,243
GAZP,5,1038,244
GAZP,5,1039,244
GAZP,5,1040,244
GAZP,5,1041,245
GAZP,5,1042,245
GAZP,5,1043,245
GAZP,5,1044,246
GAZP,5,1045,246
GAZP,5,1046,246
GAZP,5,1047,247
GAZP,5,1048,247
GAZP,5,1049,247
GAZP,5,1050,248
GAZP,5,1051,248
GAZP,5,1052,248
GAZP,5,1053,249
GAZP,5,1054,250
GAZP,5,1055,250
GAZP,5,1056,250
GAZP,5,1057,251
GAZP,5,1058,251
GAZP,5,1059,251
GAZP,5,1060,252
GAZP,5,1061,252
GAZP,5,1062,252
GAZP,5,1063,253
GAZP,5,1064,253
GAZP,5,1065,253
GAZP,5,1066,254
GAZP,5,1067,255
GAZP,5,1068,256
GAZP,5,1069,256
GAZP,5,1070,256
GAZP,5,1071,257
GAZP,5,1072,257
GAZP,5,1073,257
GAZP,5,1074,258
GAZP,5,1075,258
GAZP,5,1076,258
GAZP,5,1077,259
GAZP,5,1078,259
GAZP,5,1079,259
GAZP,5,1080,260
GAZP,5,1081,260
GAZP,5,1082,260
GAZP,5,1083,261
GAZP,5,1084,261
GAZP,5,1085,262
GAZP,5,1086,262
GAZP,5,1087,263
GAZP,5,1088,263
GAZP,5,1089,264
GAZP,5,1090,264
GAZP,5,1091,264
GAZP,5,1092,265
GAZP,5,1093,265
GAZP,5,1094,266
GAZP,5,1095,266
GAZP,5,1096,267
GAZP,5,1097,267
GAZP,5,1098,268
GAZP,5,1099,268
GAZP,5,1100,269
GAZP,5,1101,269
GAZP,5,1102,270
GAZP,5,1103,270
GAZP,5,1104,271
GAZP,5,1105,271
GAZP,5,1106,272
GAZP,5,1107,272
GAZP,5,1108,273
GAZP,5,1109,273
GAZP,5,1110,274
GAZP,5,1111,274
GAZP,5,1112,275
GAZP,5,1113,275
GAZP,5,1114,275
GAZP,5,1115,276
GAZP,5,1116,276
GAZP,5,1117,277
GAZP,5,1118,277
GAZP,5,1119,278
GAZP,5,1120,278
GAZP,5,1121,279
GAZP,5,1122,279
GAZP,5,1123,280
GAZP,5,1124,280
GAZP,5,1125,281
GAZP,5,1126,281
GAZP,5,1127,282
GAZP,5,1128,282
GAZP,5,1129,283
GAZP,5,1130,283
GAZP,5,1131,284
GAZP,5,1132,284
GAZP,5,1133,285
GAZP,5,1134,285
GAZP,5,1135,286
GAZP,5,1136,286
GAZP,5,1137,286
GAZP,5,1138,287
GAZP,5,1139,287
GAZP,5,1140,288
GAZP,5,1141,288
GAZP,5,1142,289
GAZP,5,1143,289
GAZP,5,1144,290
GAZP,5,1145,290
GAZP,5,1146,291
GAZP,5,1147,291
GAZP,5,1148,292
GAZP,5,1149,292
GAZP,5,1150,293
GAZP,5,1151,293
GAZP,5,1152,294
GAZP,5,1153,295
GAZP,5,1154,296
GAZP,5,1155,297
GAZP,5,1156,297
GAZP,5,1157,297
GAZP,5,1158,298
GAZP,5,1159,299
GAZP,5,1160,300
GAZP,5,1161,301
GAZP,5,1162,301
GAZP,5,1163,302
GAZP,5,1164,302
GAZP,5,1165,303
GAZP,5,1166,303
GAZP,5,1167,304
GAZP,5,1168,304
GAZP,5,1169,305
GAZP,5,1170,305
GAZP,5,1171,306
GAZP,5,1172,306
GAZP,5,1173,307
GAZP,5,1174,307
GAZP,5,1175,308
GAZP,5,1176,308
GAZP,5,1177,308
GAZP,5,1178,309
GAZP,5,1179,309
GAZP,5,1180,310
GAZP,5,1181,310
GAZP,5,1182,311
GAZP,5,1183,311
GAZP,5,1184,312
GAZP,5,1185,312
GAZP,5,1186,313
GAZP,5,1187,313
GAZP,5,1188,313
GAZP,5,1189,314
GAZP,5,1190,315
GAZP,5,1191,316
GAZP,5,1192,317
GAZP,5,1193,317
GAZP,5,1194,317
GAZP,5,1195,318
GAZP,5,1196,318
GAZP,5,1197,318
GAZP,5,1198,319
GAZP,5,1199,320
GAZP,5,1200,320
GAZP,5,1201,320
GAZP,5,1202,321
GAZP,5,1203,322
GAZP,5,1204,322
GAZP,5,1205,322
GAZP,5,1206,323
GAZP,5,1207,323
GAZP,5,1208,323
GAZP,5,1209,324
GAZP,5,1210,324
GAZP,5,1211,325
GAZP,5,1212,325
GAZP,5,1213,325
GAZP,5,1214,326
GAZP,5,1215,326
GAZP,5,1216,326
GAZP,5,1217,327
GAZP,5,1218,327
GAZP,5,1219,328
GAZP,5,1220,328
GAZP,5,1221,328
GAZP,5,1222,329
GAZP,5,1223,329
GAZP,5,1224,329
GAZP,5,1225,330
GAZP,5,1226,331
GAZP,5,1227,331
GAZP,5,1228,331
GAZP,5,1229,332
GAZP,5,1230,332
GAZP,5,1231,332
GAZP,5,1232,333
GAZP,5,1233,333
GAZP,5,1234,333
GAZP,5,1235,334
GAZP,5,1236,334
GAZP,5,1237,334
GAZP,5,1238,335
GAZP,5,1239,335
GAZP,5,1240,335
GAZP,5,1241,336
GAZP,5,1242,336
GAZP,5,1243,336
GAZP,5,1244,337
GAZP,5,1245,337
GAZP,5,1246,337
GAZP,5,1247,338
GAZP,5,1248,338
GAZP,5,1249,338
GAZP,5,1250,339
GAZP,5,1251,339
GAZP,5,1252,339
GAZP,5,1253,340
GAZP,5,1254,341
GAZP,5,1255,341
GAZP,5,1256,342
GAZP,5,1257,342
GAZP,5,1258,342
GAZP,5,1259,343
GAZP,5,1260,343
GAZP,5,1261,343
GAZP,5,1262,344
GAZP,5,1263,344
GAZP,5,1264,344
GAZP,5,1265,345
GAZP,5,1266,345
GAZP,5,1267,345
GAZP,5,1268,346
GAZP,5,1269,347
GAZP,5,1270,348
GAZP,5,1271,348
GAZP,5,1272,349
GAZP,5,1273,349
GAZP,5,1274,349
GAZP,5,1275,350
GAZP,5,1276,351
GAZP,5,1277,351
GAZP,5,1278,351
GAZP,5,1279,352
GAZP,5,1280,353
GAZP,5,1281,353
GAZP,5,1282,353
GAZP,5,1283,354
GAZP,5,1284,354
GAZP,5,1285,354
GAZP,5,1286,355
GAZP,5,1287,355
GAZP,5,1288,355
GAZP,5,1289,356
GAZP,5,1290,356
GAZP,5,1291,356
GAZP,5,1292,357
GAZP,5,1293,357
GAZP,5,1294,357
GAZP,5,1295,358
GAZP,5,1296,358
GAZP,5,1297,359
GAZP,5,1298,360
GAZP,5,1299,360
GAZP,5,1300,360
GAZP,5,1301,361
GAZP,5,1302,361
GAZP,5,1303,361
GAZP,5,1304,362
GAZP,5,1305,362
GAZP,5,1306,363
GAZP,5,1307,363
GAZP,5,1308,363
GAZP,5,1309,364
GAZP,5,1310,364
GAZP,5,1311,364
GAZP,5,1312,365
GAZP,5,1313,365
GAZP,5,1314,365
GAZP,5,1315,366
GAZP,5,1316,366
GAZP,5,1317,366
GAZP,5,1318,367
GAZP,5,1319,367
GAZP,5,1320,367
GAZP,5,1321,368
GAZP,5,1322,369
GAZP,5,1323,369
GAZP,5,1324,369
GAZP,5,1325,370
GAZP,5,1326,370
GAZP,5,1327,370
GAZP,5,1328,371
GAZP,5,1329,372
GAZP,5,1330,373
GAZP,5,1331,373
GAZP,5,1332,373
GAZP,5,1333,374
GAZP,5,1334,374
GAZP,5,1335,375
GAZP,5,1336,375
GAZP,5,1337,375
GAZP,5,1338,376
GAZP,5,1339,376
GAZP,5,1340,376
GAZP,5,1341,377
GAZP,5,1342,377
GAZP,5,1343,378
GAZP,5,1344,379
GAZP,5,1345,379
GAZP,5,1346,380
GAZP,5,1347,380
GAZP,5,1348,380
GAZP,5,1349,381
GAZP,5,1350,381
GAZP,5,1351,381
GAZP,5,1352,382
GAZP,5,1353,383
GAZP,5,1354,383
GAZP,5,1355,383
GAZP,5,1356,384
GAZP,5,1357,384
GAZP,5,1358,384
GAZP,5,1359,385
GAZP,5,1360,385
GAZP,5,1361,385
GAZP,5,1362,386
GAZP,5,1363,386
GAZP,5,1364,386
GAZP,5,1365,387
GAZP,5,1366,387
GAZP,5,1367,388
GAZP,5,1368,388
GAZP,5,1369,388
GAZP,5,1370,389
GAZP,5,1371,389
GAZP,5,1372,389
GAZP,5,1373,390
GAZP,5,1374,390
GAZP,5,1375,390
GAZP,5,1376,391
GAZP,5,1377,392
GAZP,5,1378,392
GAZP,5,1379,393
GAZP,5,1380,393
GAZP,5,1381,393
GAZP,5,1382,394
GAZP,5,1383,394
GAZP,5,1384,394
GAZP,5,1385,395
GAZP,5,1386,395
GAZP,5,1387,395
GAZP,5,1388,396
GAZP,5,1389,396
GAZP,5,1390,396
GAZP,5,1391,397
GAZP,5,1392,397
GAZP,5,1393,397
GAZP,5,1394,398
GAZP,5,1395,398
GAZP,5,1396,398
GAZP,5,1397,399
GAZP,5,1398,399
GAZP,5,1399,399
GAZP,5,1400,400
GAZP,5,1401,400
GAZP,5,1402,400
